"subject_id","itemA","itemB","domain_itemA","domain_itemB","trial_type_order","freesort_distance","causal_distance"
"subj_119","sit down","think about something","action","mind","causation_first",0.45,0.29
"subj_119","choose what to do","think about something","mind","mind","causation_first",0.56,0.19
"subj_119","remember something","think about something","mind","mind","causation_first",0.25,0.37
"subj_119","kick something","think about something","action","mind","causation_first",0.05,0.88
"subj_119","reach for something","think about something","action","mind","causation_first",0.05,0.23
"subj_119","see something","think about something","mind","mind","causation_first",0.13,0.08
"subj_119","get tired","think about something","bio","mind","causation_first",0.64,0.3
"subj_119","experience pain","think about something","bio","mind","causation_first",0.85,0.1
"subj_119","hear something","think about something","mind","mind","causation_first",0.04,0.25
"subj_119","take a walk","think about something","action","mind","causation_first",0.44,0.08
"subj_119","jump up and down","think about something","action","mind","causation_first",0.6,0.92
"subj_119","get sick","experience pain","bio","bio","causation_first",0.05,0.01
"subj_119","feel scared","experience pain","bio","bio","causation_first",0.06,0.22
"subj_119","become hungry","experience pain","bio","bio","causation_first",0.53,0.01
"subj_119","sit down","experience pain","action","bio","causation_first",0.27,0.23
"subj_119","choose what to do","experience pain","mind","bio","causation_first",0.27,0.27
"subj_119","remember something","experience pain","mind","bio","causation_first",0.78,0.18
"subj_119","kick something","experience pain","action","bio","causation_first",0.79,0.1
"subj_119","reach for something","experience pain","action","bio","causation_first",0.82,0.22
"subj_119","see something","experience pain","mind","bio","causation_first",0.65,0.26
"subj_119","get tired","experience pain","bio","bio","causation_first",0.57,0.03
"subj_119","think about something","experience pain","mind","bio","causation_first",0.85,0.25
"subj_119","hear something","experience pain","mind","bio","causation_first",0.68,0.13
"subj_119","take a walk","experience pain","action","bio","causation_first",0.39,0.19
"subj_119","jump up and down","experience pain","action","bio","causation_first",0.4,0
"subj_119","get sick","hear something","bio","mind","causation_first",0.81,0.26
"subj_119","feel scared","hear something","bio","mind","causation_first",0.83,0.26
"subj_119","become hungry","hear something","bio","mind","causation_first",0.35,0.24
"subj_119","sit down","hear something","action","mind","causation_first",0.28,0.07
"subj_119","choose what to do","hear something","mind","mind","causation_first",0.4,0.8
"subj_119","remember something","hear something","mind","mind","causation_first",0.23,0.89
"subj_119","kick something","hear something","action","mind","causation_first",0.05,0.09
"subj_119","reach for something","hear something","action","mind","causation_first",0.1,0.82
"subj_119","see something","hear something","mind","mind","causation_first",0.04,0.12
"subj_119","get tired","hear something","bio","mind","causation_first",0.55,0.26
"subj_119","think about something","hear something","mind","mind","causation_first",0.04,0.88
"subj_119","experience pain","hear something","bio","mind","causation_first",0.68,0.18
"subj_119","take a walk","hear something","action","mind","causation_first",0.3,0.81
"subj_119","jump up and down","hear something","action","mind","causation_first",0.48,0.05
"subj_119","get sick","take a walk","bio","action","causation_first",0.56,0.3
"subj_119","feel scared","take a walk","bio","action","causation_first",0.48,0.21
"subj_119","become hungry","take a walk","bio","action","causation_first",0.04,0.29
"subj_119","sit down","take a walk","action","action","causation_first",0.06,0.24
"subj_119","choose what to do","take a walk","mind","action","causation_first",0,0.11
"subj_119","remember something","take a walk","mind","action","causation_first",0.26,0.24
"subj_119","kick something","take a walk","action","action","causation_first",0.47,0.71
"subj_119","reach for something","take a walk","action","action","causation_first",0.34,0.25
"subj_119","see something","take a walk","mind","action","causation_first",0.19,0.11
"subj_119","get tired","take a walk","bio","action","causation_first",0.18,0.74
"subj_119","think about something","take a walk","mind","action","causation_first",0.44,0.29
"subj_119","experience pain","take a walk","bio","action","causation_first",0.39,0.08
"subj_119","hear something","take a walk","mind","action","causation_first",0.3,0
"subj_119","jump up and down","take a walk","action","action","causation_first",0.06,0.26
"subj_119","get sick","jump up and down","bio","action","causation_first",0.58,0.84
"subj_119","feel scared","jump up and down","bio","action","causation_first",0.44,0.88
"subj_119","become hungry","jump up and down","bio","action","causation_first",0.05,0.74
"subj_119","sit down","jump up and down","action","action","causation_first",0.21,0.86
"subj_119","choose what to do","jump up and down","mind","action","causation_first",0.05,0.78
"subj_119","remember something","jump up and down","mind","action","causation_first",0.35,0.88
"subj_119","kick something","jump up and down","action","action","causation_first",0.65,0.88
"subj_119","reach for something","jump up and down","action","action","causation_first",0.48,0.17
"subj_119","see something","jump up and down","mind","action","causation_first",0.35,0.31
"subj_119","get tired","jump up and down","bio","action","causation_first",0.04,0.13
"subj_119","think about something","jump up and down","mind","action","causation_first",0.6,0.81
"subj_119","experience pain","jump up and down","bio","action","causation_first",0.4,0.15
"subj_119","hear something","jump up and down","mind","action","causation_first",0.48,0.26
"subj_119","take a walk","jump up and down","action","action","causation_first",0.06,0.79
"subj_12","remember something","choose what to do","mind","mind","causation_second",0.07,0.27
"subj_12","reach for something","choose what to do","action","mind","causation_second",0.62,0.27
"subj_12","take a walk","choose what to do","action","mind","causation_second",0.66,0.28
"subj_12","jump up and down","choose what to do","action","mind","causation_second",0.45,0.32
"subj_12","get tired","choose what to do","bio","mind","causation_second",0.78,0.27
"subj_12","experience pain","choose what to do","bio","mind","causation_second",0.63,0.25
"subj_12","hear something","choose what to do","mind","mind","causation_second",0.31,0.25
"subj_12","become hungry","choose what to do","bio","mind","causation_second",0.58,0.26
"subj_12","kick something","choose what to do","action","mind","causation_second",0.42,0.24
"subj_12","think about something","choose what to do","mind","mind","causation_second",0.2,0
"subj_12","feel scared","choose what to do","bio","mind","causation_second",0.74,0.25
"subj_12","see something","choose what to do","mind","mind","causation_second",0.07,0.27
"subj_12","get sick","choose what to do","bio","mind","causation_second",0.74,0.26
"subj_12","sit down","choose what to do","action","mind","causation_second",0.52,0.24
"subj_12","choose what to do","remember something","mind","mind","causation_second",0.07,0.27
"subj_12","reach for something","remember something","action","mind","causation_second",0.63,0.26
"subj_12","take a walk","remember something","action","mind","causation_second",0.71,0.25
"subj_12","jump up and down","remember something","action","mind","causation_second",0.55,0.26
"subj_12","get tired","remember something","bio","mind","causation_second",0.63,0.27
"subj_12","experience pain","remember something","bio","mind","causation_second",0.5,0.25
"subj_12","hear something","remember something","mind","mind","causation_second",0.11,0.26
"subj_12","become hungry","remember something","bio","mind","causation_second",0.42,0.24
"subj_12","kick something","remember something","action","mind","causation_second",0.46,0.24
"subj_12","think about something","remember something","mind","mind","causation_second",0.06,0.27
"subj_12","feel scared","remember something","bio","mind","causation_second",0.56,0.24
"subj_12","see something","remember something","mind","mind","causation_second",0.1,0.24
"subj_12","get sick","remember something","bio","mind","causation_second",0.54,0.25
"subj_12","sit down","remember something","action","mind","causation_second",0.59,0.25
